time,lat,lon,speed,heading,hr
203.0,13.073972149028204,80.25176650734316,30.2,360.0,114.1
204.0,13.074047735558784,80.2517665060687,30.71,6.26,111.7
205.0,13.074124118796536,80.25177510528162,33.59,1.25,109.0
206.0,13.074208153583356,80.25177698672634,40.71,3.37,112.4
207.0,13.074309855056567,80.25178312674817,29.1,357.29,110.5
208.0,13.074382604099693,80.25177958874521,35.18,3.31,106.7
209.0,13.07447048388949,80.25178480908852,30.47,358.23,107.2
210.0,13.074546707626101,80.25178239391118,29.11,2.74,107.7
211.0,13.074619479135935,80.2517859710529,37.95,1.72,94.0
212.0,13.074714403164558,80.25178890112575,33.3,355.9,100.4
213.0,13.074797531210693,80.25178278763241,35.87,5.39,97.6
214.0,13.074886894811243,80.25179144216375,37.44,356.92,95.9
215.0,13.074980453245827,80.25178627548976,32.9,4.89,108.3
216.0,13.075062478602451,80.25179347309593,33.34,2.04,102.7
217.0,13.075145856856345,80.25179651725999,35.03,358.98,108.2
218.0,13.075233517939502,80.25179491070135,33.25,358.22,111.2
219.0,13.07531669370046,80.25179225492172,35.12,353.61,109.4
220.0,13.075404047422793,80.2517822177023,28.69,356.54,107.8
221.0,13.075475708268396,80.25177776963005,31.62,355.93,123.3
222.0,13.07555464553038,80.25177200857603,34.28,358.42,116.4
223.0,13.075640406928708,80.25176958366772,33.52,0.39,108.4
224.0,13.075724283005707,80.25177017460275,39.17,4.35,104.1
225.0,13.075822027262145,80.25177781263018,32.91,356.93,104.1
226.0,13.075904267685452,80.25177328134228,31.57,1.52,113.8
227.0,13.075983231917585,80.251775429474,34.39,3.57,106.9
228.0,13.076069120131097,80.25178093313666,32.06,3.32,97.9
229.0,13.0761492112912,80.25178569958172,36.33,0.23,101.1
230.0,13.076240138729226,80.25178608152261,31.34,355.27,100.8
231.0,13.076318303753444,80.25177944041855,39.67,359.77,97.1
232.0,13.076417571309038,80.25177903666463,38.22,1.52,114.2
233.0,13.076513176786486,80.25178163557253,35.22,358.79,110.3
234.0,13.07660130589636,80.25177971954534,33.45,0.59,112.9
235.0,13.07668501888951,80.25178059922258,35.8,352.4,114.5
236.0,13.076773812752307,80.251768441463,39.89,359.33,113.5
237.0,13.076873632272251,80.25176724767947,39.72,358.79,114.1
238.0,13.076973021193993,80.25176509391096,33.31,358.35,121.0
239.0,13.077056342282583,80.25176262935561,29.87,0.62,114.5
240.0,13.077131092922627,80.25176346436774,33.52,358.18,116.4
241.0,13.077214930234142,80.25176072635122,28.42,1.25,116.4
242.0,13.077286039220684,80.25176232515123,37.9,0.76,111.0
243.0,13.077380884770669,80.25176361290376,35.15,3.3,111.9
244.0,13.077468700614387,80.25176881741375,33.46,1.57,113.5
245.0,13.077552393673992,80.25177116751927,35.47,2.67,98.0
246.0,13.077641064367327,80.2517754080935,34.63,356.14,103.4
247.0,13.07772752430914,80.25176941149586,34.17,358.16,110.0
248.0,13.077812997989678,80.25176658890254,30.33,2.09,105.1
249.0,13.077888841016017,80.25176942522204,32.59,357.59,106.6
250.0,13.07797031739251,80.25176589763132,29.98,358.57,110.8
251.0,13.078045330448294,80.25176397123899,24.96,358.32,122.6
252.0,13.078107770140447,80.25176208908042,32.62,3.27,117.2
253.0,13.078189271903751,80.25176686421526,38.84,356.49,126.6
254.0,13.078286279183478,80.25176074689688,36.82,0.47,120.6
255.0,13.078378419705707,80.25176152300843,32.51,355.99,120.1
256.0,13.078459588181142,80.25175568113893,33.09,358.64,117.9
257.0,13.078542382644772,80.25175365776938,33.91,359.76,111.9
258.0,13.0786272336744,80.2517532888722,29.9,357.85,117.3
259.0,13.078701996389066,80.25175040596393,37.21,353.68,116.1
260.0,13.078794551055202,80.25173988728021,25.94,359.09,106.5
261.0,13.078859459318014,80.25173883285495,30.72,359.81,104.0
262.0,13.078936331269647,80.25173856763234,35.74,4.59,101.4
263.0,13.07902549571848,80.25174591755066,32.77,355.21,104.4
264.0,13.079107213354039,80.25173888340011,32.14,1.49,108.5
265.0,13.079187626771748,80.25174102873878,36.2,5.81,108.4
266.0,13.07927774402338,80.25175043521581,32.68,359.45,116.2
267.0,13.079359521996187,80.25174963007554,33.89,358.12,114.8
268.0,13.079444275226336,80.25174677109578,29.63,358.49,118.9
269.0,13.07951840529743,80.25174477111652,35.25,359.82,117.9
270.0,13.079606619865956,80.25174448183934,31.12,3.66,128.5
271.0,13.07968433788985,80.25174958900992,35.05,354.76,124.0
272.0,13.07977169437507,80.25174135947339,35.02,357.61,126.6
273.0,13.07985926394656,80.25173761241393,35.26,353.35,109.9
274.0,13.079946904055449,80.25172712171226,38.64,357.1,115.2
275.0,13.08004347092419,80.25172210476073,33.16,356.48,122.9
276.0,13.080126287683424,80.25171687231766,30.6,354.5,117.8
277.0,13.080202502561876,80.25170934500984,33.44,5.57,104.5
278.0,13.08028578994912,80.25171768841909,38.53,6.29,110.5
279.0,13.080381639653918,80.25172853052146,33.6,357.56,106.6
280.0,13.080465654958365,80.25172485932666,38.1,0.99,111.2
281.0,13.080560993514776,80.25172655507274,37.88,356.77,110.6
282.0,13.080655636244158,80.25172106811365,38.15,2.06,107.3
283.0,13.080751043999527,80.2517245933294,32.16,359.89,108.5
284.0,13.080831513418378,80.25172443836175,41.28,1.04,110.5
285.0,13.080934811383907,80.25172636376817,35.67,359.9,121.2
286.0,13.08102407959675,80.25172620886661,29.85,359.66,123.8
287.0,13.081098783869038,80.25172575457182,27.18,357.73,128.9
288.0,13.081166749084963,80.25172298832076,33.9,2.88,125.2
289.0,13.081251489583773,80.25172735763553,34.42,3.22,126.9
290.0,13.081337497023192,80.25173232979002,37.69,359.11,122.7
291.0,13.081431794770197,80.25173082174288,29.94,0.58,119.9
292.0,13.081506715369061,80.251731603284,31.84,357.5,112.7
293.0,13.081586307340906,80.2517280415485,40.12,356.8,118.5
294.0,13.081686562099572,80.25172228943624,30.08,5.76,111.3
295.0,13.081761460439898,80.25173004729251,31.66,356.12,106.1
296.0,13.081840515302614,80.25172454199779,32.56,3.72,113.8
297.0,13.081921828494094,80.25172996782275,40.66,1.81,104.4
298.0,13.082023531637297,80.25173327168267,37.19,3.78,108.4
299.0,13.08211639579441,80.25173956678735,34.76,3.02,114.0
