time,lat,lon,speed,heading,hr
61.0,38.793725383903265,-77.05972422924208,53.41,225.06,77.3
62.0,38.79363098308031,-77.05984560952275,49.86,221.54,81.5
63.0,38.793537587802504,-77.05995175949184,56.65,230.92,73.2
64.0,38.793448216941954,-77.06009294315267,50.51,227.56,77.4
65.0,38.79336292448537,-77.06021263501714,54.62,223.61,85.8
66.0,38.7932639662487,-77.06033360209355,52.26,224.71,86.7
67.0,38.79317102253584,-77.06045163271213,56.03,226.7,82.8
68.0,38.79307486973325,-77.06058256347254,49.3,225.06,90.7
69.0,38.79298773031272,-77.06069459943869,52.36,224.32,90.2
70.0,38.792893987106126,-77.06081205781854,46.22,220.54,94.4
71.0,38.79280609055535,-77.06090850438993,50.47,223.71,100.7
72.0,38.792714785564065,-77.06102047823725,56.75,222.42,101.3
73.0,38.79260994766346,-77.06114339430098,52.78,219.15,91.6
74.0,38.792507520181516,-77.06125037279972,48.17,216.26,93.9
75.0,38.792410332945714,-77.06134184940355,55.21,231.06,89.3
76.0,38.7923234951243,-77.06147971645714,57.55,224.94,93.8
77.0,38.7922215481781,-77.06161022274306,46.5,223.24,74.4
78.0,38.792136775572175,-77.06171249935781,52.36,228.97,81.9
79.0,38.792050754129164,-77.06183930658435,50.24,219.63,79.4
80.0,38.79195391919891,-77.0619421884619,51.3,225.62,76.9
81.0,38.79186412781347,-77.0620599254395,56.12,222.65,83.6
82.0,38.79176081771578,-77.06218200576092,49.8,226.84,73.3
83.0,38.791675558350136,-77.0622986398644,49.9,223.43,89.5
84.0,38.791584872871674,-77.06240878337437,54.59,234.86,102.1
85.0,38.79150624343678,-77.06255209424421,50.61,226.71,95.4
86.0,38.79141939297414,-77.06267036491286,57.99,230.34,93.9
87.0,38.79132677871584,-77.06281370088324,48.21,225.76,100.8
88.0,38.79124260390236,-77.06292459778786,52.62,229.66,94.9
89.0,38.79115736453117,-77.063053369366,53.75,226.08,96.9
90.0,38.791064058103274,-77.06317768169531,51.98,225.54,98.7
91.0,38.790972944850935,-77.06329678657738,49.55,227.21,88.1
92.0,38.790888707423285,-77.06341353217749,54.71,224.24,89.9
93.0,38.790790614358514,-77.06353607470554,53.28,223.07,85.2
94.0,38.79069320424373,-77.06365290352642,53.5,227.64,83.1
95.0,38.79060299897594,-77.06377982936696,56.45,225.69,80.8
96.0,38.79050433533863,-77.06390951872862,52.29,226.21,84.5
97.0,38.79041377988315,-77.06403070373138,52.83,223.04,88.1
98.0,38.790317144964185,-77.06414646343464,48.51,222.19,80.4
99.0,38.79022719496305,-77.06425106386044,54.29,221.49,82.6
100.0,38.79012542991613,-77.06436652573032,54.35,224.11,93.0
101.0,38.79002775851626,-77.06448798514029,53.07,223.84,94.8
102.0,38.789931967653274,-77.06460601660713,51.87,224.33,106.0
103.0,38.789839114951036,-77.06472237779003,59.94,227.43,97.0
104.0,38.78973763409073,-77.0648641030811,48.5,224.75,96.6
105.0,38.78965142417188,-77.06497372681919,50.93,230.71,107.3
106.0,38.78957070193016,-77.06510028185598,49.34,221.27,96.9
107.0,38.7894778987237,-77.06520476975777,55.27,224.81,97.9
108.0,38.78937977183991,-77.06532982409038,52.1,223.75,92.1
109.0,38.78928559131565,-77.06544549678931,49.84,222.26,94.7
110.0,38.78919328385557,-77.06555308983489,57.35,219.52,86.6
111.0,38.7890825621389,-77.06567025136687,54.72,222.68,92.0
112.0,38.78898189811262,-77.06578935101442,54.01,228.35,89.4
113.0,38.78889208606852,-77.0659189158345,50.93,219.85,81.6
114.0,38.788794229743104,-77.06602370264396,51.35,228.67,89.8
115.0,38.78870937399282,-77.06614750704043,49.91,226.61,86.3
116.0,38.788623563529725,-77.0662639541649,50.17,228.88,92.0
117.0,38.788540993238605,-77.06638530739237,51.56,222.65,94.4
118.0,38.788446098640506,-77.06649746185938,49.62,222.65,98.7
119.0,38.788354772299655,-77.06660539522596,50.07,222.47,96.3
120.0,38.7882623443392,-77.06671392237291,55.33,224.77,107.6
121.0,38.78816403534421,-77.06683902103609,58.95,222.82,98.1
122.0,38.78805583087709,-77.06696766849576,50.33,228.25,98.0
123.0,38.787971955323954,-77.06708823365051,52.34,222.77,102.2
124.0,38.787875792575484,-77.0672023380618,49.67,227.01,93.5
125.0,38.78779103923258,-77.06731897798286,52.17,222.25,93.8
126.0,38.78769440729895,-77.06743158573114,53.31,222.15,100.9
127.0,38.787595500955575,-77.06754643774636,51.2,223.49,91.7
128.0,38.787502539294216,-77.06765955730623,54.51,223.32,85.0
129.0,38.78740330690382,-77.06777962396652,53.53,230.5,84.7
130.0,38.78731808507394,-77.06791223741506,50.96,223.23,93.2
131.0,38.78722517576431,-77.06802430136348,50.5,221.19,87.1
132.0,38.78713008641327,-77.0681310730001,51.69,224.95,85.8
133.0,38.787038549865656,-77.06824831326817,52.2,223.8,92.2
134.0,38.786944264276684,-77.06836431155521,55.26,227.06,97.5
135.0,38.78685006145598,-77.0684941847411,46.02,225.69,99.0
136.0,38.786769621834736,-77.06859990298258,51.23,228.01,99.9
137.0,38.78668386172197,-77.06872215666854,57.96,231.83,106.0
138.0,38.78659423472783,-77.0688684470496,45.82,228.42,101.1
139.0,38.786518127250915,-77.06897848431876,51.79,223.59,101.3
140.0,38.786424252109015,-77.06909313078766,53.66,217.35,103.5
141.0,38.7863175072951,-77.06919764169744,50.14,229.81,95.3
142.0,38.786236535672195,-77.0693205895214,51.62,216.96,99.5
143.0,38.78613331580741,-77.06942023045387,58.93,223.16,92.2
144.0,38.78602575020862,-77.0695496563876,48.41,225.44,92.2
145.0,38.78594074757207,-77.0696603969635,54.58,219.06,92.6
146.0,38.78583469086969,-77.06977081935422,49.44,229.08,90.1
147.0,38.78575364763719,-77.06989075104212,53.83,226.69,86.9
148.0,38.785661252032455,-77.07001649743117,53.54,217.82,91.6
149.0,38.78555541666009,-77.07012190611985,54.79,223.3,94.7
150.0,38.78545562683683,-77.07024254451235,46.71,221.04,93.5
151.0,38.78536747242416,-77.07034100044963,54.67,232.18,101.8
152.0,38.7852835825154,-77.07047963910694,51.76,224.46,108.4
153.0,38.785191128162964,-77.07059601139413,54.23,223.53,104.2
154.0,38.78509273172141,-77.07071591758414,54.73,230.82,111.5
155.0,38.7850062106287,-77.07085211081679,55.67,223.25,105.0
156.0,38.78490472471079,-77.07097457060256,57.41,225.33,100.8
157.0,38.784803731145104,-77.07110563366423,53.81,225.61,104.9
158.0,38.784709524049816,-77.07122908887868,58.76,223.65,94.9
159.0,38.78460312326826,-77.07135929064701,56.15,229.38,104.8
160.0,38.784511643759124,-77.07149609904411,49.89,220.24,100.6
161.0,38.784416326935755,-77.07159956148345,47.68,219.37,90.8
162.0,38.78432408256732,-77.07169665667755,57.28,225.58,91.0
163.0,38.78422375338481,-77.07182797890694,53.43,223.18,93.8
164.0,38.784126236844095,-77.07194535384446,51.97,226.32,85.3
165.0,38.784036429867975,-77.07206601345277,56.76,222.25,96.0
166.0,38.78393128152,-77.07218852655447,55.85,224.03,93.6
167.0,38.78383079003113,-77.07231316002995,52.91,224.32,99.5
168.0,38.783736059820775,-77.07243185014451,51.94,225.3,98.7
169.0,38.783644641706125,-77.07255036970612,48.51,225.54,107.4
170.0,38.78355961235529,-77.07266154220092,51.66,229.12,103.6
171.0,38.78347501118373,-77.07278693188154,50.0,224.62,111.2
172.0,38.78338594075165,-77.07289968578101,57.63,224.56,112.8
173.0,38.7832831765025,-77.07302948865761,54.65,224.54,105.0
174.0,38.78318570498856,-77.07315254039544,51.42,225.1,107.2
175.0,38.78309488494352,-77.07326946280953,54.9,229.3,105.0
176.0,38.7830052995837,-77.07340306862814,54.15,227.77,94.0
177.0,38.782914213920904,-77.07353179425172,57.91,230.1,95.2
178.0,38.78282125555868,-77.07367443044375,54.34,223.89,96.7
179.0,38.782723255791424,-77.0737953596674,48.75,224.39,95.1
180.0,38.78263608371064,-77.07390484634784,54.68,226.65,95.8
181.0,38.78254216346879,-77.07403249623309,55.48,224.19,96.2
182.0,38.78244260228988,-77.07415664033068,51.96,223.61,91.4
183.0,38.78234844994009,-77.07427167948275,54.57,224.45,102.8
184.0,38.78225097769739,-77.0743943552737,51.71,229.56,106.5
185.0,38.7821670410294,-77.07452070390022,59.53,227.38,107.9
186.0,38.78206616487104,-77.07466132443204,55.04,221.87,117.0
187.0,38.78196358576695,-77.07477925871719,55.02,224.03,115.7
188.0,38.78186458972084,-77.07490203375589,52.88,228.05,108.1
189.0,38.781776135577196,-77.07502828187029,53.88,224.76,113.6
190.0,38.78168039551905,-77.07515005746313,51.36,226.0,110.3
191.0,38.78159111458225,-77.07526866490787,53.64,227.58,102.1
192.0,38.781500567937776,-77.07539578182701,55.34,224.46,97.1
193.0,38.78140170989368,-77.07552021116076,57.02,218.72,101.9
194.0,38.781290371757656,-77.07563471949909,49.27,226.82,100.7
195.0,38.781206000714114,-77.075750055739,47.75,225.83,102.1
196.0,38.78112273702713,-77.07585999052432,51.31,225.48,94.6
197.0,38.78103269654981,-77.07597742999197,54.28,218.95,98.1
198.0,38.780927064160615,-77.0760869811715,56.34,224.42,93.4
199.0,38.78082636865379,-77.07621355410393,49.95,223.21,100.5
200.0,38.78073526208227,-77.0763233405266,53.79,225.2,103.3
201.0,38.78064041549261,-77.07644587182337,57.56,222.37,117.4
202.0,38.78053399471385,-77.07657038776385,50.23,225.43,116.3
203.0,38.780445780838676,-77.07668525846853,51.5,220.66,109.5
204.0,38.78034802249032,-77.07679296904574,51.66,221.52,109.7
205.0,38.780251230162726,-77.07690290266942,52.58,225.04,110.5
206.0,38.78015824689477,-77.07702233837345,51.81,223.89,114.9
207.0,38.780064810577024,-77.0771376343406,54.97,224.55,111.8
208.0,38.77996677881211,-77.07726144807286,56.66,226.71,102.3
209.0,38.77986955561281,-77.07739386098179,57.79,223.58,102.8
210.0,38.77976479231884,-77.07752174959175,51.89,216.55,101.8
211.0,38.77966047909461,-77.07762096174675,56.5,217.15,96.5
212.0,38.779547776464085,-77.07773049385877,51.82,225.99,93.3
213.0,38.77945766651869,-77.07785013155352,49.69,221.79,102.9
214.0,38.77936494152832,-77.07795643752374,50.93,224.56,96.0
215.0,38.77927411767531,-77.07807115727326,56.89,228.59,106.7
216.0,38.779179942611464,-77.07820812763835,53.37,226.48,99.9
217.0,38.77908796948992,-77.07833235402411,50.45,224.26,100.6
218.0,38.77899755759347,-77.07844538343205,50.41,228.17,115.7
219.0,38.778913422190975,-77.07856596945516,54.17,227.65,115.8
220.0,38.77882209219083,-77.07869447367842,58.07,223.15,115.1
221.0,38.77871607202345,-77.07882197957227,50.55,225.91,111.7
222.0,38.778628042373185,-77.07893852825894,53.15,226.43,111.7
223.0,38.778536366691206,-77.07906215550857,48.69,220.68,118.0
224.0,38.778443968788196,-77.07916404706789,51.48,223.16,116.6
225.0,38.778349989458526,-77.07927709580089,50.32,221.63,104.9
226.0,38.778255873102495,-77.0793844094575,58.48,229.85,108.2
227.0,38.77816151827741,-77.07952790849193,50.76,227.35,110.6
228.0,38.77807545722734,-77.07964775227688,55.06,225.8,100.7
229.0,38.77797940288293,-77.07977446896822,57.49,224.2,102.7
230.0,38.777876256158294,-77.07990311723752,53.27,229.35,97.7
231.0,38.777789428082606,-77.08003285385983,52.81,223.25,100.1
232.0,38.77769317061317,-77.080149005891,56.1,221.68,102.9
233.0,38.777588305363274,-77.0802687599149,53.39,225.41,105.7
234.0,38.77749451868865,-77.0803908172519,49.15,229.35,112.2
235.0,38.77741439952593,-77.08051052161686,52.34,225.74,108.8
236.0,38.777322988004315,-77.08063084000197,54.73,227.61,113.5
237.0,38.77723065531283,-77.08076060292424,53.62,227.12,112.3
238.0,38.7771393438378,-77.08088674682412,55.91,222.44,118.8
239.0,38.777036076920915,-77.08100786469757,49.92,223.31,114.6
240.0,38.776945162241695,-77.08111778787696,49.96,223.67,107.7
241.0,38.77685471903922,-77.08122852360619,55.41,228.42,107.0
242.0,38.77676268971417,-77.08136157821012,49.79,225.41,108.2
243.0,38.776675209787435,-77.08147540397054,51.22,223.97,114.6
244.0,38.77658295914456,-77.08158953884298,50.08,223.68,101.3
245.0,38.77649233002937,-77.08170054996422,47.54,228.13,100.0
246.0,38.776412920944,-77.08181419909462,53.23,229.34,103.6
247.0,38.77632612424213,-77.08194382364597,53.24,231.4,100.9
248.0,38.776242997768605,-77.08207737660994,49.09,224.15,110.6
249.0,38.7761548511173,-77.08218715194067,55.87,226.72,113.1
250.0,38.77605900006025,-77.08231773060106,49.67,223.76,111.1
251.0,38.77596922947688,-77.08242799072633,52.99,222.38,118.9
252.0,38.77587126714898,-77.08254265787505,52.95,224.5,116.7
253.0,38.775776748973264,-77.08266178077513,50.5,227.41,110.2
254.0,38.77569122679613,-77.08278111247918,55.46,226.41,121.6
255.0,38.775595531406964,-77.08291006817385,49.09,223.08,121.6
256.0,38.77550579316247,-77.08301770578599,52.12,225.42,125.6
257.0,38.77541424604978,-77.083136886009,57.83,222.16,116.2
258.0,38.77530697756674,-77.08326147110512,51.96,219.49,117.2
259.0,38.77520662889195,-77.08336755176339,48.08,223.9,109.9
260.0,38.77511994680924,-77.0834745670973,53.98,222.43,111.1
261.0,38.775020246217885,-77.08359145898167,50.38,221.83,109.1
262.0,38.77492630046109,-77.08369931951489,49.25,222.42,100.4
263.0,38.774835314667506,-77.08380597487563,53.43,226.06,102.5
264.0,38.774742531427734,-77.08392945710801,57.08,225.02,102.5
265.0,38.77464155071156,-77.08405905264163,53.87,219.14,108.2
266.0,38.77453700777652,-77.08416820324373,54.46,222.87,114.8
267.0,38.77443713043626,-77.08428712596789,50.54,218.38,123.9
268.0,38.774337973279046,-77.08438784336606,54.53,226.75,122.3
269.0,38.77424447547557,-77.08451533114926,54.89,225.05,122.9
270.0,38.77414743237071,-77.08464002878969,51.53,226.62,122.3
271.0,38.77405885091294,-77.08476025183363,52.54,223.23,117.4
272.0,38.773963062742574,-77.0848757706837,51.65,222.63,117.7
273.0,38.77386795638335,-77.08498805704598,52.01,223.48,121.5
274.0,38.773773524864616,-77.08510293943444,51.11,227.85,122.8
275.0,38.77368769115488,-77.08522456224668,54.01,227.82,115.3
276.0,38.77359692513131,-77.08535302978079,56.06,225.96,116.7
277.0,38.77349939422879,-77.08548238133228,52.62,229.0,111.7
278.0,38.77341300513384,-77.08560987326562,50.63,229.03,106.6
279.0,38.773329934369514,-77.08573257945024,55.2,225.05,110.9
280.0,38.77323234013646,-77.08585797011294,47.97,224.31,108.7
281.0,38.77314642813985,-77.08596553347896,48.03,222.25,104.2
282.0,38.77305745014362,-77.08606918230701,56.58,225.98,111.9
283.0,38.77295904987719,-77.0861997851901,56.05,225.63,108.6
284.0,38.77286097344942,-77.08632839920594,52.47,226.56,120.1
285.0,38.7727706970311,-77.08645067826664,50.05,223.55,121.3
286.0,38.77267992521581,-77.08656135630558,55.08,229.95,120.9
287.0,38.77259122378641,-77.08669669374085,47.45,220.98,129.4
288.0,38.7725015684185,-77.08679657769447,51.52,222.13,129.5
289.0,38.77240595229424,-77.08690752807881,56.98,220.16,122.3
290.0,38.77229697980768,-77.08702547104298,51.76,221.55,118.5
291.0,38.77220005307961,-77.08713567213468,50.56,226.32,111.1
292.0,38.772112681591274,-77.08725303476187,48.43,224.34,116.7
293.0,38.77202599832106,-77.08736167924567,51.04,221.44,113.9
294.0,38.77193025285558,-77.08747009505787,53.25,224.36,113.8
295.0,38.77183498036024,-77.08758960594574,52.31,221.53,96.4
296.0,38.771736983287646,-77.087700913404,51.6,225.74,105.5
297.0,38.77164686956475,-77.08781952925317,56.02,225.95,108.5
298.0,38.77154939563087,-77.08794875565165,53.0,222.17,106.9
299.0,38.771451096360686,-77.08806294128445,56.17,223.02,115.2
