time,lat,lon,speed,heading,hr
82.0,38.80986875600216,-77.0389858156247,71.31,42.69,86.5
83.0,38.80999992842585,-77.03883054633413,72.82,30.21,90.9
84.0,38.81015742134943,-77.03871288637438,77.34,47.15,89.9
85.0,38.8102890476188,-77.03853081055983,65.58,60.82,93.0
86.0,38.81036907348305,-77.03834691696473,73.46,47.36,99.0
87.0,38.810493606277944,-77.03817338462017,73.74,25.1,100.3
88.0,38.81066071282053,-77.0380729290119,73.87,43.68,95.9
89.0,38.810794398553334,-77.0379090883902,76.18,64.41,96.8
90.0,38.81087673748569,-77.03768843963502,71.32,48.12,91.9
91.0,38.810995900205064,-77.03751790103006,75.55,26.83,92.4
92.0,38.81116462416534,-77.03740838974585,74.27,50.05,81.1
93.0,38.8112839688245,-77.03722554336595,69.66,61.91,85.2
94.0,38.81136604131399,-77.03702816364722,73.96,41.03,78.3
95.0,38.81150567896278,-77.03687224518764,70.0,27.77,84.3
96.0,38.81166068312775,-77.03676750486486,72.92,44.79,84.9
97.0,38.811790183776765,-77.0366025188168,74.35,66.84,82.0
98.0,38.811863343547785,-77.03638298732253,71.71,42.14,87.4
99.0,38.81199640334009,-77.03622845363445,76.23,29.15,91.5
100.0,38.812163010030254,-77.03610921920664,71.01,46.42,88.7
101.0,38.812285528086214,-77.03594401786403,74.01,63.35,94.5
102.0,38.81236860788091,-77.03573158300041,76.88,45.66,91.8
103.0,38.81250307710063,-77.03555497720633,76.49,27.96,102.0
104.0,38.812672143935494,-77.03543978938269,76.88,46.67,105.0
105.0,38.81280417646987,-77.03526019155231,67.23,60.83,99.6
106.0,38.81288618909932,-77.03507167070129,78.17,40.68,103.2
107.0,38.81303454100365,-77.03490803784295,72.79,26.13,95.8
108.0,38.81319806570129,-77.03480507547712,73.78,45.1,95.6
109.0,38.813328386686955,-77.03463721586392,77.59,62.65,92.3
110.0,38.8134175816706,-77.03441586130953,72.67,43.79,82.5
111.0,38.81354886971578,-77.0342543612013,77.64,26.82,83.2
112.0,38.81372227047306,-77.03414187184941,74.61,45.62,81.6
113.0,38.813852867244144,-77.03397060372149,73.21,62.86,83.0
114.0,38.81393645898064,-77.03376136367629,74.18,49.6,90.5
115.0,38.81405676507033,-77.0335799230345,67.83,26.21,89.0
116.0,38.81420904377895,-77.03348369681441,77.55,46.3,97.7
117.0,38.8143431225579,-77.03330364075572,74.03,68.89,92.0
118.0,38.814409842302595,-77.0330818401067,72.99,45.91,101.3
119.0,38.81453695040524,-77.03291346865973,80.44,24.41,103.5
120.0,38.81472027083422,-77.03280671562891,68.58,41.63,104.9
121.0,38.81484854914551,-77.03266038306158,73.16,65.35,105.0
122.0,38.814924902494326,-77.0324468150165,73.35,41.11,106.0
123.0,38.8150632106029,-77.03229193772297,70.51,25.9,100.5
124.0,38.81522194941037,-77.0321930264096,76.97,43.79,93.9
125.0,38.81536098689534,-77.03202196239637,65.96,61.45,95.3
126.0,38.81543986133993,-77.03183587293445,73.33,44.68,92.6
127.0,38.81557034745061,-77.03167027537961,73.1,29.05,90.5
128.0,38.81573025064493,-77.03155626472389,71.12,45.55,96.1
129.0,38.81585489030753,-77.03139321747292,77.02,62.06,90.3
130.0,38.815945202656785,-77.03117468780523,71.21,44.72,88.7
131.0,38.81607183024919,-77.03101374661742,75.04,24.16,86.9
132.0,38.816243166729976,-77.03091508308098,70.92,44.08,96.3
133.0,38.81637066627127,-77.03075663772394,75.48,66.2,99.8
134.0,38.81644688221639,-77.03053481231804,74.43,44.31,94.7
135.0,38.81658017053272,-77.03036781236217,70.45,28.29,100.4
136.0,38.816735426241074,-77.03026057448511,76.52,47.59,99.5
137.0,38.816864566979575,-77.03007912267958,74.89,61.64,108.3
138.0,38.81695359580812,-77.02986745968249,77.32,46.1,110.8
139.0,38.81708775722127,-77.02968850793842,74.03,27.88,98.0
140.0,38.8172515091708,-77.0295773143504,71.51,44.23,108.7
141.0,38.81737974178656,-77.02941712590201,78.04,63.83,97.8
142.0,38.817465863244735,-77.02919214765659,75.17,46.25,88.0
143.0,38.81759596242757,-77.02901774897539,75.43,26.17,94.3
144.0,38.81776536263956,-77.02891089274014,70.85,42.61,89.6
145.0,38.81789585255397,-77.02875685063471,68.23,62.86,90.3
146.0,38.817973751875506,-77.02856183335427,77.05,46.01,80.1
147.0,38.81810765948724,-77.02838378187576,72.92,24.37,92.7
148.0,38.818273875095926,-77.0282871383463,74.47,45.98,90.7
149.0,38.8184033837306,-77.028115141494,74.25,62.34,98.0
150.0,38.81848962756661,-77.02790390463096,71.7,43.16,98.8
151.0,38.81862051393665,-77.02774637823207,74.39,26.91,95.7
152.0,38.818786523940666,-77.02763823539402,72.87,43.7,94.3
153.0,38.81891834602171,-77.02747652658616,75.38,62.61,107.9
154.0,38.81900513675399,-77.0272615766846,75.8,44.01,104.3
155.0,38.81914157102578,-77.02709242910159,73.08,27.3,110.1
156.0,38.81930408801497,-77.0269847801565,74.72,46.04,108.0
157.0,38.81943388341217,-77.02681201950415,73.02,59.63,105.1
158.0,38.81952628267364,-77.02660966934032,74.87,46.48,101.2
159.0,38.819655293783526,-77.02643529623312,76.78,26.61,93.4
160.0,38.81982709077973,-77.02632483665337,70.12,43.31,95.3
161.0,38.81995478100588,-77.02617033694182,76.62,59.35,95.8
162.0,38.8200525287262,-77.0259586293065,78.28,44.85,89.0
163.0,38.82019141350174,-77.02578132968833,72.74,26.28,91.6
164.0,38.82035462627085,-77.02567789697567,72.89,44.34,90.9
165.0,38.82048508414542,-77.02551425266134,72.46,62.8,104.1
166.0,38.82056795365979,-77.02530724880081,74.16,47.67,95.4
167.0,38.82069291721959,-77.02513115964723,77.1,26.68,100.6
168.0,38.82086530581914,-77.02501996619426,72.52,42.34,107.3
169.0,38.82099944728777,-77.02486305375969,75.31,64.38,109.4
170.0,38.82108093491158,-77.02464495231354,70.21,40.45,111.7
171.0,38.821214626568086,-77.02449863541821,74.03,25.33,101.3
172.0,38.82138207802972,-77.02439688220822,72.09,48.18,109.1
173.0,38.82150236551679,-77.02422432660556,76.55,64.21,105.9
174.0,38.821585718584046,-77.02400293824208,76.05,43.92,109.3
175.0,38.821722806255835,-77.02383348687593,68.09,26.66,95.2
176.0,38.821875087086,-77.0237353544936,77.44,42.56,97.2
177.0,38.822017826619536,-77.02356713444068,72.09,61.78,96.5
178.0,38.82210312472087,-77.02336307765289,72.98,44.52,99.9
179.0,38.8222333411989,-77.02319871074744,72.49,30.08,95.2
180.0,38.82239031523033,-77.02308202794984,69.5,43.45,95.6
181.0,38.82251659374515,-77.02292850456554,76.17,62.57,98.7
182.0,38.82260438698252,-77.02271134600619,72.23,45.59,95.9
183.0,38.82273088492587,-77.0225456059468,71.82,24.12,109.2
184.0,38.822894919403815,-77.02245133316006,73.32,43.42,105.8
185.0,38.82302819790004,-77.02228946983378,69.61,62.78,113.0
186.0,38.82310787868498,-77.02209064178494,74.65,46.1,107.9
187.0,38.823237412112036,-77.02191787899028,75.28,25.99,109.6
188.0,38.823406733361175,-77.0218119024943,73.43,41.41,104.8
189.0,38.8235445439295,-77.02165587922791,73.78,67.37,109.3
190.0,38.82361558716235,-77.02143715218163,69.42,45.52,106.9
191.0,38.82373732095196,-77.02127805653836,78.76,27.84,108.5
192.0,38.823911596486305,-77.02115989790319,71.43,47.96,103.9
193.0,38.824031311512066,-77.02098949531113,74.23,63.31,105.4
194.0,38.824114745716955,-77.02077646557704,74.9,44.56,99.8
195.0,38.824248293202636,-77.0206076694669,69.53,23.44,95.9
196.0,38.824407920459734,-77.0205188188004,77.82,43.16,91.9
197.0,38.82454997880572,-77.02034783076346,74.11,62.73,102.4
198.0,38.82463496235431,-77.02013622956844,75.4,44.98,101.7
199.0,38.82476843282441,-77.01996503519291,73.53,27.25,95.9
200.0,38.824932018543954,-77.01985690452344,68.91,45.21,108.3
201.0,38.825053511245784,-77.01969979388718,75.34,64.49,103.1
202.0,38.825134700683925,-77.01948138579739,71.49,46.02,107.4
203.0,38.82525893095518,-77.0193161350756,73.25,25.04,117.0
204.0,38.82542500833701,-77.01921654285162,74.82,44.99,107.1
205.0,38.82555742817762,-77.01904662875495,68.44,64.1,113.4
206.0,38.82563222746457,-77.01884886163808,77.38,44.29,111.0
207.0,38.82577084155227,-77.01867528270898,74.5,26.88,117.9
208.0,38.82593712737546,-77.01856707935826,73.35,46.78,106.7
209.0,38.82606283494919,-77.01839538805889,73.81,61.95,101.7
210.0,38.82614968809659,-77.0181861524254,71.31,43.46,97.0
211.0,38.826279222664034,-77.01802861026778,77.21,29.67,99.5
212.0,38.82644711511247,-77.01790585339975,72.41,45.0,99.5
213.0,38.82657524962713,-77.01774137411455,72.12,65.18,92.4
214.0,38.826651021051454,-77.01753111017815,76.36,46.41,95.3
215.0,38.826782777150726,-77.01735347164754,68.28,25.53,99.1
216.0,38.82693696405616,-77.01725892878967,75.17,44.35,102.2
217.0,38.82707148030069,-77.01709011869345,73.07,61.48,108.6
218.0,38.827158777296276,-77.01688387577347,75.84,44.37,113.0
219.0,38.82729445966923,-77.01671351387581,76.75,23.82,115.8
220.0,38.827470177200624,-77.01661394542178,67.01,44.13,115.0
221.0,38.82759053882295,-77.01646406436879,73.46,62.98,109.6
222.0,38.82767404517214,-77.01625382832617,73.06,44.82,113.2
223.0,38.827803723004614,-77.01608838317063,71.32,26.83,111.5
224.0,38.82796298632502,-77.01598496598461,75.01,46.07,104.1
225.0,38.828093219116965,-77.01581145023849,67.86,62.05,109.1
226.0,38.82817280135768,-77.0156188811385,72.39,45.64,108.2
227.0,38.82829946242685,-77.0154526329662,76.65,24.78,102.6
228.0,38.82847361243488,-77.01534945479719,71.24,42.51,102.6
229.0,38.82860504285907,-77.01519482046649,75.51,62.22,107.0
230.0,38.828693125896,-77.0149802093974,70.12,43.6,106.7
231.0,38.82882019696991,-77.01482486818678,72.49,27.54,104.7
232.0,38.82898105334984,-77.01471719098649,76.34,42.67,101.8
233.0,38.82912151158929,-77.01455096548257,76.46,68.94,104.9
234.0,38.82919027359269,-77.0143217505611,77.21,45.04,114.3
235.0,38.82932681043778,-77.0141462377477,72.5,27.88,113.5
236.0,38.82948718555794,-77.01403730646902,75.01,44.27,119.7
237.0,38.82962161134393,-77.01386911008684,74.11,63.73,120.6
238.0,38.82970369461503,-77.01365562906047,74.15,40.9,118.5
239.0,38.829843949711496,-77.01349968332445,72.65,30.34,122.9
240.0,38.830000858837394,-77.01338180504277,70.98,45.15,121.4
241.0,38.83012612591772,-77.0132201532847,76.51,64.12,113.1
242.0,38.83020969091443,-77.01299902605278,73.47,44.03,106.4
243.0,38.83034187374897,-77.01283497770949,68.85,26.91,108.3
244.0,38.83049552408947,-77.01273486563389,75.03,44.76,105.2
245.0,38.83062886238842,-77.01256514916957,73.86,60.13,102.6
246.0,38.83072090652293,-77.01235939590819,73.78,44.71,102.9
247.0,38.830852117963715,-77.0121926668889,75.6,29.77,107.1
248.0,38.83101632942395,-77.01207206932877,72.81,46.09,99.8
249.0,38.831142688088434,-77.01190355420954,75.23,62.6,112.5
250.0,38.83122933815577,-77.01168898337718,73.22,45.62,116.1
251.0,38.83135750490434,-77.01152086265444,72.12,26.09,120.0
252.0,38.831519590542875,-77.011418988602,70.79,47.72,123.1
253.0,38.83163878044623,-77.01125072751545,73.85,63.76,125.4
254.0,38.83172047643266,-77.01103793083256,77.01,47.69,121.7
255.0,38.83185020262753,-77.010854983772,69.2,28.23,119.4
256.0,38.83200277363407,-77.01074982150423,75.04,43.2,116.8
257.0,38.832139675910646,-77.0105848138494,73.8,61.73,114.8
258.0,38.83222714956352,-77.01037600913486,70.28,46.0,112.9
259.0,38.83234931694221,-77.01021358275928,75.09,27.26,109.9
260.0,38.83251634411828,-77.01010308886153,70.71,41.83,110.6
261.0,38.832648202300156,-77.00995158723711,77.78,63.99,106.9
262.0,38.83273357252337,-77.00972701850833,73.84,45.96,107.8
263.0,38.83286203177638,-77.00955650639762,71.74,23.85,111.6
264.0,38.83302623538775,-77.00946333516761,75.43,40.08,111.1
265.0,38.83317066142113,-77.00930732519917,69.19,62.81,109.1
266.0,38.83324977082496,-77.00910960466982,75.77,44.29,108.7
267.0,38.833385487535395,-77.00893962274401,76.37,29.22,114.1
268.0,38.83355229585244,-77.00881985948251,72.48,42.23,116.9
269.0,38.83368660473247,-77.00866337183261,73.69,64.01,117.0
270.0,38.8337674127922,-77.00845057476474,71.88,46.02,119.1
271.0,38.83389231583426,-77.00828440966545,82.27,24.33,125.3
272.0,38.83407991711079,-77.00817549933956,75.26,44.47,121.0
273.0,38.834214336370295,-77.00800612500379,73.85,64.73,120.2
274.0,38.8342932114086,-77.00779158302097,72.81,44.77,125.2
275.0,38.83442256396587,-77.00762683715293,67.28,25.12,113.8
276.0,38.83457501188681,-77.00753509092225,75.6,43.08,114.6
277.0,38.83471320777481,-77.00736920600686,75.16,64.99,108.2
278.0,38.83479272113517,-77.00715039582299,74.34,45.1,100.8
279.0,38.834924044924165,-77.00698122192962,72.79,28.14,115.4
280.0,38.835084672796064,-77.00687092598221,69.63,44.19,104.6
281.0,38.8352096135237,-77.00671499736214,80.25,61.74,113.1
282.0,38.835304704389095,-77.00648789874509,76.54,41.9,116.5
283.0,38.835447258351564,-77.00632368635965,74.14,26.44,114.7
284.0,38.83561339081177,-77.00621764014883,74.11,48.95,118.4
285.0,38.83573520391343,-77.00603809119742,67.13,62.14,129.5
286.0,38.83581370414245,-77.00584740424512,76.15,42.64,115.9
287.0,38.83595388960926,-77.00568170123941,74.37,26.2,120.8
288.0,38.83612087815297,-77.00557620557389,72.99,46.17,128.9
289.0,38.836247361751894,-77.00540703486867,74.53,65.72,123.6
290.0,38.83632404705692,-77.00518875760307,71.24,45.37,121.4
291.0,38.83644929669963,-77.00502589005197,75.22,27.38,119.3
292.0,38.83661644604156,-77.00491475231199,74.82,47.6,118.7
293.0,38.83674270860534,-77.00473726026462,73.22,64.45,114.5
294.0,38.83682174699704,-77.0045250382672,78.24,42.83,99.9
295.0,38.83696534660922,-77.00435414751055,72.28,26.83,104.3
296.0,38.837126765717755,-77.00424935093122,74.34,45.8,108.0
297.0,38.837256472959794,-77.00407811791868,73.92,64.89,102.2
298.0,38.837334970218016,-77.00386306414316,75.48,43.05,114.1
299.0,38.83747300396526,-77.00369754071738,79.07,30.5,113.6
