time,lat,lon,speed,heading,hr
30.0,38.80304383045741,-77.04785177636046,67.27,45.14,68.0
31.0,38.80316257801718,-77.04769867754278,67.7,52.07,66.3
32.0,38.80326673310764,-77.04752721032014,66.79,57.39,65.4
33.0,38.80335680264379,-77.04734652425957,66.84,55.64,72.2
34.0,38.80345119889616,-77.04716934295773,67.0,52.01,67.5
35.0,38.80355440089223,-77.04699977345113,66.22,45.79,71.3
36.0,38.80366996581997,-77.04684735726713,67.88,39.43,68.3
37.0,38.80380118567841,-77.04670891483913,66.94,31.82,70.2
38.0,38.80394353765929,-77.04659557767292,67.02,34.24,74.3
39.0,38.8040822017053,-77.04647449007236,69.49,37.24,81.5
40.0,38.80422064838647,-77.04633944651961,67.33,44.72,75.0
41.0,38.80434036838234,-77.0461873065776,65.47,51.79,72.2
42.0,38.80444170470309,-77.04602209664722,67.25,55.28,73.7
43.0,38.80453756291718,-77.04584460341519,67.23,53.83,74.7
44.0,38.80463684282824,-77.04567031651594,67.04,53.4,70.8
45.0,38.80473686944677,-77.04549748367762,65.32,42.77,72.5
46.0,38.80485686643553,-77.04535504173236,66.31,38.89,76.3
47.0,38.80498602106047,-77.04522135961281,67.69,32.26,74.5
48.0,38.80512925845553,-77.04510533029843,68.14,31.57,72.1
49.0,38.80527455193345,-77.04499076697243,64.78,38.34,74.1
50.0,38.80540171114605,-77.04486172027734,67.25,43.81,72.1
51.0,38.80552314642339,-77.0447122104936,68.9,51.08,69.6
52.0,38.80563146214526,-77.04454007960199,63.55,57.07,73.5
53.0,38.80571792233466,-77.04436879726254,67.3,55.19,64.8
54.0,38.80581406586617,-77.04419136162309,66.86,51.43,69.1
55.0,38.80591837800583,-77.04402347371268,67.24,43.73,68.6
56.0,38.8060399643947,-77.04387422295797,67.92,37.01,61.8
57.0,38.80617568899723,-77.04374293649109,66.16,32.96,63.0
58.0,38.806314599734165,-77.04362734035135,65.72,33.85,64.5
59.0,38.80645118878744,-77.0435097749512,64.94,38.78,65.6
60.0,38.80657787335513,-77.04337916445893,66.39,46.15,67.2
61.0,38.806692971906145,-77.04322543079797,65.91,50.9,63.4
62.0,38.80679698161936,-77.04306116917869,64.93,55.13,63.9
63.0,38.80688987892731,-77.04289008441212,66.18,57.2,62.1
64.0,38.80697958870207,-77.0427114284525,62.69,51.23,66.4
65.0,38.8070778383744,-77.04255447510837,64.44,45.46,67.0
66.0,38.807190951810504,-77.04240699544536,61.26,39.25,72.5
67.0,38.80730967951692,-77.04228252675411,64.52,33.04,69.0
68.0,38.807445032356235,-77.0421695426542,62.71,35.13,71.3
69.0,38.80757338580508,-77.0420536508368,62.06,38.47,69.8
70.0,38.80769497968588,-77.04192964762771,63.07,44.85,70.9
71.0,38.807806872615416,-77.04178679857779,65.29,51.7,72.8
72.0,38.807908136125,-77.04162223290452,62.74,57.49,71.1
73.0,38.80799252100974,-77.04145231039524,63.17,58.34,71.4
74.0,38.80807550158642,-77.04127962920408,65.69,50.31,74.1
75.0,38.80818048738178,-77.0411172844774,63.76,44.75,77.5
76.0,38.80829381364874,-77.04097313655446,67.44,37.77,75.2
77.0,38.808427218853666,-77.0408404997721,65.05,34.65,74.6
78.0,38.808561131720936,-77.04072173135097,64.26,33.0,75.5
79.0,38.80869599416761,-77.04060933801343,63.93,37.37,76.7
80.0,38.808823131698,-77.04048471375357,64.88,47.07,77.6
81.0,38.80893372016386,-77.0403321522416,64.57,51.42,75.5
82.0,38.80903448213017,-77.04017003144408,62.71,55.52,75.6
83.0,38.80912333474487,-77.04000402284775,61.35,55.44,74.1
84.0,38.80921042964712,-77.03984177646609,63.93,53.25,69.3
85.0,38.809306149458116,-77.03967727554479,63.62,44.56,72.4
86.0,38.809419590913336,-77.0395339067929,66.37,38.19,65.3
87.0,38.80955014223454,-77.03940213786099,62.48,33.57,64.1
88.0,38.809680424470656,-77.0392911912835,63.59,33.43,67.5
89.0,38.80981321652558,-77.03917867778888,63.58,40.12,68.5
90.0,38.80993488570948,-77.03904711624403,65.32,45.07,71.2
91.0,38.81005033326524,-77.0388986179586,61.23,52.58,63.7
92.0,38.81014343483649,-77.03874243314392,63.32,56.69,66.8
93.0,38.81023045112192,-77.03857246663875,62.57,56.87,63.6
94.0,38.81031602337115,-77.03840418193698,65.26,52.45,68.0
95.0,38.810415548721764,-77.03823800249214,63.94,45.53,65.0
96.0,38.81052763969894,-77.03809144272975,61.2,37.44,66.3
97.0,38.810649241241805,-77.0379719643153,64.05,33.17,66.1
98.0,38.81078342040639,-77.03785943094118,65.07,32.78,67.0
99.0,38.81092032829201,-77.03774626773037,62.76,38.1,66.2
100.0,38.81104391587338,-77.03762190542828,62.96,46.24,73.9
101.0,38.81115289033312,-77.03747588903111,62.07,51.37,71.0
102.0,38.8112498503594,-77.0373201586234,59.66,56.68,72.1
103.0,38.81133186746787,-77.0371600642816,62.3,54.99,67.4
104.0,38.81142131855908,-77.03699620172682,62.91,50.2,72.1
105.0,38.81152208522276,-77.03684097872453,63.51,44.01,74.9
106.0,38.81163638261189,-77.03669926821041,61.27,38.82,81.2
107.0,38.81175584713277,-77.0365759176944,64.06,32.98,74.7
108.0,38.81189031402779,-77.03646392408659,62.08,31.93,75.8
109.0,38.8120221683661,-77.03635846199238,59.9,36.9,74.9
110.0,38.812142041807085,-77.03624297526773,57.49,45.35,77.4
111.0,38.81224315662269,-77.03611161464701,59.12,51.56,76.7
112.0,38.812335140960265,-77.03596289289617,62.86,56.39,74.9
113.0,38.8124222243959,-77.03579475080639,60.73,56.41,74.4
114.0,38.8125063037579,-77.03563227290172,59.6,51.64,73.9
115.0,38.81259886778873,-77.03548217825399,60.85,44.86,74.3
116.0,38.812706815901805,-77.03534433814283,60.74,37.83,69.1
117.0,38.812826872896935,-77.03522468251018,61.16,34.02,71.9
118.0,38.81295374247801,-77.03511478380454,59.87,33.01,70.7
119.0,38.81307939135115,-77.03501003114954,59.12,38.2,71.1
120.0,38.813195660521245,-77.0348926140074,61.58,43.3,63.9
121.0,38.81330780392501,-77.03475698106695,58.0,53.94,69.2
122.0,38.81339324720284,-77.0346063885054,59.69,56.33,66.2
123.0,38.81347605953025,-77.03444684143813,58.8,57.04,63.3
124.0,38.8135561101971,-77.03428837258414,57.52,52.7,63.6
125.0,38.81364333096789,-77.03414141712288,58.55,48.04,67.9
126.0,38.81374129227605,-77.03400158893766,60.68,37.36,66.7
127.0,38.81386199605672,-77.03388332007002,59.54,34.72,70.3
128.0,38.81398446980859,-77.03377441629183,60.11,33.0,66.4
129.0,38.81411063285914,-77.03366927446363,59.25,36.82,66.8
130.0,38.81422932414828,-77.03355521667271,63.26,44.57,65.0
131.0,38.81434210855671,-77.03341263658297,60.8,53.23,67.8
132.0,38.814433188449726,-77.03325619716719,58.29,55.55,67.5
133.0,38.81451570762069,-77.03310183041823,57.85,54.63,66.0
134.0,38.814599521490784,-77.03295031831831,60.21,53.4,72.6
135.0,38.81468935611734,-77.03279507870872,59.45,45.59,75.2
136.0,38.81479346918038,-77.03265868444592,59.28,37.34,74.3
137.0,38.81491142015044,-77.03254321488126,63.68,32.27,73.3
138.0,38.81504618120868,-77.03243402130602,60.85,33.73,76.1
139.0,38.81517281593089,-77.03232551080978,59.08,37.98,70.6
140.0,38.81528933651981,-77.03220873862593,59.58,44.44,75.9
141.0,38.8153957769821,-77.03207475932179,58.54,53.27,71.5
142.0,38.815483377932466,-77.03192406429984,60.79,57.47,77.2
143.0,38.81556518983328,-77.03175944295955,60.13,56.25,83.4
144.0,38.81564878685842,-77.0315988776905,56.51,52.17,73.1
145.0,38.815735526926325,-77.03145552190382,55.99,45.63,74.5
146.0,38.81583352070292,-77.0313269780274,60.62,38.33,76.7
147.0,38.81595253370222,-77.03120623128414,55.0,34.45,75.0
148.0,38.81606602158921,-77.03110630631313,58.54,34.29,67.5
149.0,38.816187060515034,-77.03100036562897,56.33,37.17,65.9
150.0,38.81629938855999,-77.03089105784147,56.8,45.0,76.6
151.0,38.81639990912734,-77.03076205945784,59.86,51.88,65.1
152.0,38.8164923735268,-77.03061079476521,57.99,55.88,65.9
153.0,38.81657376350737,-77.03045661048962,57.43,55.99,66.7
154.0,38.81665415409841,-77.0303036999918,58.25,53.91,67.8
155.0,38.816740020223754,-77.03015252518048,58.52,45.54,65.7
156.0,38.81684259171891,-77.0300183771157,57.77,37.63,68.4
157.0,38.81695709335722,-77.02990509986184,57.08,34.71,67.1
158.0,38.8170745102713,-77.02980069867375,57.41,33.39,63.8
159.0,38.817194463460176,-77.02969921292801,59.29,37.76,65.3
160.0,38.81731176100953,-77.02958258534028,55.03,45.14,64.5
161.0,38.81740890695127,-77.02945731299116,55.88,51.81,65.7
162.0,38.81749535610873,-77.02931625489688,57.16,55.98,66.5
163.0,38.817575378910654,-77.02916408199457,56.36,55.46,67.0
164.0,38.81765535556496,-77.02901497055925,57.27,53.24,65.9
165.0,38.81774112367493,-77.0288676216984,59.36,45.4,70.7
166.0,38.817845431654376,-77.02873186887908,57.81,38.49,73.0
167.0,38.81795865742289,-77.02861629979017,57.49,34.66,73.0
168.0,38.81807699158395,-77.02851127997954,54.31,32.51,71.6
169.0,38.81819160328451,-77.02841754633401,55.66,38.02,74.2
170.0,38.818301350054504,-77.02830743677616,55.6,43.14,71.7
171.0,38.81840287862234,-77.02818533736966,58.56,50.42,70.2
172.0,38.81849626050379,-77.02804037177897,57.6,55.82,75.8
173.0,38.81857723365086,-77.02788730818116,57.18,55.3,75.4
174.0,38.818658689690274,-77.02773629807987,56.69,54.39,74.6
175.0,38.81874129495321,-77.02758828215929,54.88,44.14,72.9
176.0,38.81883985444714,-77.0274655097985,55.95,39.32,76.3
177.0,38.81894817043634,-77.02735165047983,52.3,35.1,77.8
178.0,38.819055253247356,-77.02725505122869,56.41,33.64,72.2
179.0,38.81917278062749,-77.02715466820983,56.41,37.19,79.6
180.0,38.81928524294999,-77.02704513924652,57.5,46.0,72.5
181.0,38.81938519107973,-77.02691228376213,54.35,51.45,70.9
182.0,38.81946994492316,-77.02677575666863,54.35,54.36,69.8
183.0,38.81954920126739,-77.02663387886655,55.56,56.24,71.2
184.0,38.81962646949858,-77.02648552676997,54.41,52.04,64.5
185.0,38.819710223235205,-77.02634774563464,53.74,44.42,69.6
186.0,38.81980627053325,-77.0262269204774,56.53,38.86,69.5
187.0,38.819916430063095,-77.02611301329196,54.26,33.45,64.9
188.0,38.82002971417991,-77.02601694361553,56.45,32.08,65.7
189.0,38.82014940565326,-77.02592065073976,53.64,36.7,63.5
190.0,38.82025703158908,-77.02581768477387,56.4,45.04,64.4
191.0,38.82035676060084,-77.02568948967516,54.44,49.8,64.6
192.0,38.820444687621155,-77.02555593966541,53.7,56.19,65.6
193.0,38.82051946726379,-77.0254126322211,54.52,56.48,66.2
194.0,38.820594817439364,-77.02526663255632,53.75,51.62,68.9
195.0,38.820678324502445,-77.02513128775436,55.64,45.56,69.0
196.0,38.820775816374685,-77.02500368828585,55.71,38.47,62.6
197.0,38.82088496990373,-77.02489235725488,53.97,33.79,71.5
198.0,38.82099720541239,-77.02479595110862,53.21,34.51,69.1
199.0,38.82110693376473,-77.02469910138876,54.76,38.11,66.5
200.0,38.82121475491059,-77.02459053362395,53.66,45.36,70.7
201.0,38.82130910581547,-77.02446790058944,53.04,51.33,73.9
202.0,38.82139204723286,-77.02433488203066,52.37,55.36,71.7
203.0,38.8214665445523,-77.02419647504519,52.43,55.64,72.9
204.0,38.82154059811259,-77.02405744617505,52.17,50.55,78.6
205.0,38.82162355351458,-77.02392805858557,52.48,45.46,75.1
206.0,38.821715671364096,-77.02380791084435,55.01,38.51,74.2
207.0,38.821823389657624,-77.0236978792033,50.38,34.56,72.2
208.0,38.821927217450245,-77.02360606898327,53.85,33.75,72.7
209.0,38.82203927379611,-77.02350996166176,52.34,38.21,74.3
210.0,38.82214220596134,-77.0234059732162,54.56,46.02,72.3
211.0,38.82223701565203,-77.02327984841097,52.5,51.0,74.3
212.0,38.82231970855939,-77.02314879465884,54.6,55.75,74.7
213.0,38.822396600266764,-77.02300381744321,51.06,56.82,76.1
214.0,38.822466531923254,-77.02286655116399,54.13,49.23,74.7
215.0,38.82255498681882,-77.0227348641746,54.71,44.57,71.4
216.0,38.82265252488298,-77.02261154503802,53.23,38.01,78.6
217.0,38.82275748009385,-77.02250625995104,53.69,34.93,67.4
218.0,38.822867636032456,-77.022407507889,51.34,33.73,70.8
219.0,38.82297448641063,-77.02231593456517,50.79,38.09,68.1
220.0,38.82307453157517,-77.0222152924805,52.63,44.15,64.9
221.0,38.82316902696869,-77.02209754634703,53.45,52.08,66.2
222.0,38.82325122154964,-77.02196211682097,52.54,56.02,67.5
223.0,38.823324710474324,-77.02182215592661,52.55,55.31,68.6
224.0,38.82339956546836,-77.02168336901835,52.17,52.63,66.7
225.0,38.82347880761299,-77.02155020458927,53.13,45.45,59.9
226.0,38.82357207837541,-77.02142857958881,53.43,36.39,61.3
227.0,38.823679703659124,-77.0213267566084,51.31,33.99,62.9
228.0,38.82378617285825,-77.02123461669147,52.06,33.94,71.1
229.0,38.82389426339976,-77.02114125615742,53.84,37.32,67.2
230.0,38.8240014106125,-77.02103640299131,52.8,44.34,68.5
231.0,38.82409591179454,-77.02091787090284,51.92,52.09,66.4
232.0,38.82417574417669,-77.02078629221234,52.58,55.59,68.2
233.0,38.8242501070833,-77.0206469587604,51.78,56.33,70.3
234.0,38.82432194187891,-77.02050853189267,53.21,50.62,70.9
235.0,38.82440641715593,-77.02037641300497,51.85,44.8,72.1
236.0,38.82449848494123,-77.0202590696573,51.93,38.71,74.2
237.0,38.82459988048806,-77.02015474938806,52.37,34.94,72.8
238.0,38.824707306829104,-77.02005841835957,53.46,32.46,73.3
239.0,38.82482018712609,-77.01996623872567,48.27,37.47,75.2
240.0,38.824916064665366,-77.01987189643526,48.53,45.15,75.9
241.0,38.82500171211186,-77.01976138744936,54.76,51.56,73.5
242.0,38.82508690920734,-77.01962363297883,49.33,55.98,78.2
243.0,38.82515597788503,-77.01949230636173,49.47,56.04,76.6
244.0,38.82522513747573,-77.01936049734434,51.42,50.67,79.0
245.0,38.82530668318124,-77.01923273614409,51.36,45.57,76.2
246.0,38.82539665786141,-77.01911493786051,52.13,39.66,74.5
247.0,38.82549710310725,-77.01900806309209,48.91,34.49,74.6
248.0,38.825597986902444,-77.01891909328288,49.61,32.58,64.1
249.0,38.82570259680703,-77.0188332794771,49.11,38.35,73.7
250.0,38.82579898854618,-77.01873539594246,51.69,45.39,67.3
251.0,38.82588982408819,-77.01861719996941,53.08,53.09,71.0
252.0,38.82596959296583,-77.01848086738943,50.09,57.2,66.8
253.0,38.826037496672285,-77.01834560311852,47.5,57.17,66.3
254.0,38.82610193566237,-77.01821738379343,48.62,50.28,68.2
255.0,38.82617969163891,-77.01809723925015,49.68,45.51,66.4
256.0,38.82626681699656,-77.01798341353374,48.96,36.06,63.8
257.0,38.82636586577227,-77.0178908346606,50.34,32.93,63.0
258.0,38.826471602610916,-77.01780293493943,46.23,32.98,64.3
259.0,38.826568646806294,-77.0177220934335,49.4,36.86,62.7
260.0,38.82666755775461,-77.017626909077,48.98,45.1,69.4
261.0,38.82675407661391,-77.01751544565099,46.36,52.55,62.5
262.0,38.82682462213732,-77.01739721740249,47.65,56.47,58.7
263.0,38.82689048657207,-77.01726963903755,50.04,57.76,68.1
264.0,38.82695728642107,-77.0171336756639,49.52,51.45,65.8
265.0,38.827034524442475,-77.01700927403847,47.42,45.2,72.2
266.0,38.8271181337648,-77.0169011806036,50.57,36.38,69.5
267.0,38.827220022154044,-77.01680483953011,48.89,33.1,72.1
268.0,38.827322518375745,-77.01671907889936,49.03,34.95,69.0
269.0,38.827423082245524,-77.01662884529455,51.21,38.0,75.5
270.0,38.827524055783655,-77.01652757238973,49.59,45.91,74.7
271.0,38.827610410450426,-77.01641315112852,47.64,53.21,70.3
272.0,38.82768179787654,-77.01629060499636,47.01,56.48,71.6
273.0,38.8277467655759,-77.01616469625226,51.89,55.69,75.0
274.0,38.82781995353641,-77.01602701431153,46.25,52.42,70.3
275.0,38.82789054224079,-77.01590928890016,50.16,44.18,75.8
276.0,38.82798055705964,-77.01579699919954,49.03,38.55,73.4
277.0,38.828076516819955,-77.0156988601586,46.89,34.98,78.2
278.0,38.82817266867736,-77.01561251637436,45.08,34.03,72.4
279.0,38.82826615470933,-77.01553148291643,49.42,36.16,73.6
280.0,38.828366013284615,-77.01543779855983,48.16,42.77,71.6
281.0,38.82845448993629,-77.01533273294548,50.04,50.57,72.4
282.0,38.82853402065979,-77.01520858100353,46.84,56.12,67.5
283.0,38.82859936650716,-77.01508366154964,49.29,55.11,69.1
284.0,38.82866992164401,-77.01495379538224,44.21,52.08,66.1
285.0,38.82873792620574,-77.01484175952629,47.77,45.61,72.8
286.0,38.82882154650358,-77.01473211009025,46.77,39.29,68.8
287.0,38.82891213950136,-77.01463696282343,50.12,33.27,69.7
288.0,38.82901701080783,-77.01454863296169,47.26,33.76,69.8
289.0,38.829115340474885,-77.01446427166951,49.22,38.53,60.1
290.0,38.82921169776368,-77.01436579159815,46.03,45.46,69.6
291.0,38.82929248568048,-77.01426040361396,46.77,53.6,68.9
292.0,38.829361939823634,-77.01413947604439,46.75,58.2,71.2
293.0,38.829423598856344,-77.01401184138729,46.24,56.38,67.3
294.0,38.82948766387844,-77.01388815009979,46.61,51.7,69.0
295.0,38.82955995342258,-77.01377065148003,43.86,45.02,66.9
296.0,38.82963753478555,-77.01367099554477,47.62,37.25,68.3
297.0,38.829732389156305,-77.01357840452006,47.6,35.06,70.0
298.0,38.82982989841,-77.0134905680105,47.37,32.92,73.1
299.0,38.829929400991944,-77.01340787859925,48.78,37.26,67.7
