time,lat,lon,speed,heading,hr
55.0,34.13831722817297,-118.34886372063633,55.03,130.96,72.0
56.0,34.1381624392,-118.34864823671862,60.33,130.96,72.0
57.0,34.13810304438919,-118.34856554867598,60.68,130.95,72.0
58.0,34.13801394942703,-118.34844152158863,60.39,130.96,72.0
59.0,34.13790874125405,-118.34830025552245,60.89,131.98,72.0
60.0,34.137843321837835,-118.34820096882487,57.76,128.52,72.0
61.0,34.137683101383786,-118.34797882952002,60.35,131.07,72.0
62.0,34.13764548467027,-118.34792171461997,59.71,128.51,72.0
63.0,34.13752493764324,-118.34773869479153,59.4,128.51,72.0
1007.0,34.1413576273946,-118.35285407311781,30.33,312.15,72.0
1008.0,34.14132108983784,-118.35281399813218,27.43,137.77,72.0
1009.0,34.141290593362164,-118.35278054867402,27.43,137.77,72.0
1010.0,34.14122756566486,-118.35271142023618,21.98,137.77,72.0
1011.0,34.141204494227026,-118.35268611251281,19.7,137.76,72.0
1012.0,34.14117368745946,-118.35265232464513,16.44,137.77,72.0
1013.0,34.14113099074594,-118.35260549474016,16.47,137.77,72.0
1014.0,34.14111358968648,-118.35258671301206,13.96,138.22,72.0
1015.0,34.141083071243244,-118.35255186014973,13.99,136.61,72.0
1016.0,34.1410547523027,-118.35251768410643,19.02,135.03,72.0
1017.0,34.141026990789186,-118.35248243311526,10.81,133.58,72.0
1018.0,34.141006970097294,-118.35245981939705,18.58,136.93,72.0
1019.0,34.14096640423784,-118.35241107183816,19.04,135.16,72.0
1020.0,34.14094275065946,-118.35238265870984,19.04,135.17,72.0
1021.0,34.14090220402162,-118.35233395428156,19.04,135.17,72.0
1022.0,34.14087332490811,-118.35229703446699,18.65,133.38,72.0
1023.0,34.140844846702706,-118.3522623242675,11.13,134.75,72.0
1024.0,34.14082969457297,-118.35224328707339,5.52,133.88,72.0
1025.0,34.14082331848649,-118.35223528136594,2.33,133.9,72.0
1026.0,34.1408192792,-118.35223020854095,4.99,133.89,72.0
1027.0,34.140809704086486,-118.35221825140475,4.54,134.05,72.0
1028.0,34.140798764237836,-118.35220439320332,9.05,133.65,72.0
1030.0,34.140759851437835,-118.35215391378397,13.62,132.97,72.0
1031.0,34.14071874188108,-118.35210207077331,21.12,133.77,72.0
1032.0,34.1406895003027,-118.35206531352803,22.19,133.87,72.0
1033.0,34.14062785107027,-118.35198164343424,29.8,131.68,72.0
1034.0,34.140598260756754,-118.35194106083433,29.84,131.38,72.0
1035.0,34.140534881578375,-118.35185633238139,32.01,132.11,72.0
1036.0,34.140442557383786,-118.35174022805799,37.3,133.85,72.0
1037.0,34.14041019641081,-118.35169958242102,37.43,133.89,72.0
1038.0,34.14034912657297,-118.35161991683984,42.21,132.81,72.0
1039.0,34.1402842892973,-118.3515309383615,44.06,131.36,72.0
1040.0,34.14019424149189,-118.35140861659269,45.26,131.65,72.0
1041.0,34.14009491238919,-118.35127060854754,49.39,131.01,72.0
1042.0,34.13999203003243,-118.35112342363257,49.37,130.18,72.0
1043.0,34.1399327478054,-118.35103993933225,55.13,130.63,72.0
1044.0,34.13989768756757,-118.35099033579635,51.1,130.5,72.0
1046.0,34.13971265474595,-118.3507357722151,26.95,131.29,72.0
1047.0,34.1396927027027,-118.35070850038946,21.95,131.47,72.0
1048.0,34.13965354825946,-118.35065498523768,10.41,131.48,72.0
1049.0,34.139644453686486,-118.35064255366461,5.9,131.47,72.0
1050.0,34.13963268730811,-118.35062646925941,5.49,131.47,72.0
1051.0,34.1396317784,-118.35062522842452,5.49,131.51,72.0
1053.0,34.13960971747027,-118.35058721375565,0.0,125.04,72.0
1054.0,34.13960886348108,-118.3505879337053,0.0,214.91,72.0
1055.0,34.13960846257297,-118.35058835837606,0.0,221.24,72.0
1056.0,34.13960775961081,-118.35058899869995,0.0,217.01,72.0
1057.0,34.139593760778375,-118.35056859459682,6.14,129.66,72.0
1058.0,34.13959272555676,-118.35056722105232,6.14,132.32,72.0
1059.0,34.13957716977297,-118.35054665769766,6.14,132.43,72.0
1060.0,34.139568863286485,-118.35053543046433,8.44,131.79,72.0
1061.0,34.13954874923243,-118.35050848709498,10.94,132.05,72.0
1063.0,34.13951803308108,-118.3504660167008,5.49,131.15,72.0
1064.0,34.13951086067027,-118.35045589095728,6.99,130.56,72.0
1065.0,34.139497251762165,-118.35043728506942,10.97,131.47,72.0
1066.0,34.13947376294054,-118.35040480770917,16.49,131.15,72.0
1067.0,34.139420461383786,-118.35033110742513,21.95,131.15,72.0
1068.0,34.13940962038919,-118.35031611787426,21.95,131.15,72.0
1069.0,34.139353660756754,-118.35023874485165,26.85,131.15,72.0
1070.0,34.139317471935136,-118.35018870669175,27.43,131.15,72.0
1071.0,34.13927229837838,-118.35012624691201,27.44,131.15,72.0
1072.0,34.139249712972976,-118.35009502033988,27.43,131.15,72.0
1073.0,34.13917743967568,-118.34999508668292,27.43,131.15,72.0
1074.0,34.13911926681081,-118.34991113126347,28.21,129.94,72.0
1075.0,34.13910592425946,-118.34989131108264,27.83,129.12,72.0
1076.0,34.13906975740541,-118.34984130278241,27.43,131.15,72.0
1077.0,34.13901999811892,-118.34977267532336,27.39,131.22,72.0
1078.0,34.13896837982703,-118.34970147661555,22.35,131.22,72.0
1079.0,34.13893948149189,-118.34966161728303,21.84,131.22,72.0
1080.0,34.138912340562165,-118.34962418321871,16.46,131.22,72.0
1081.0,34.138868916172974,-118.34956428805225,16.46,131.22,72.0
1082.0,34.13884720397838,-118.34953433881014,16.46,131.22,72.0
1083.0,34.138825491783784,-118.34950439288579,16.45,131.22,72.0
1085.0,34.13875311414054,-118.34940464502229,17.47,131.24,72.0
1086.0,34.13872507254054,-118.34936588386184,10.98,131.16,72.0
1087.0,34.138716873145945,-118.34935478602038,6.99,131.75,72.0
1088.0,34.13870357727568,-118.34933632611309,1.73,131.03,72.0
1089.0,34.1387033576,-118.34933593793747,0.0,124.36,72.0
1091.0,34.1387033576,-118.34933593793747,0.0,0.0,72.0
1092.0,34.13870160294054,-118.34933351598703,4.89,131.2,72.0
1093.0,34.13869521587027,-118.3493247073864,5.49,131.22,72.0
1094.0,34.1386735585946,-118.34929462875243,12.47,131.02,72.0
1095.0,34.13866355236757,-118.3492810326525,16.35,131.64,72.0
1096.0,34.138630079286486,-118.34923486297784,21.98,131.22,72.0
1097.0,34.13859570278919,-118.3491873695248,26.32,131.17,72.0
1098.0,34.13852524456216,-118.34909699427777,29.79,133.29,72.0
1099.0,34.13849480575135,-118.34905529691711,32.08,131.41,72.0
1100.0,34.13844975576216,-118.34899258167135,27.99,130.95,72.0
1101.0,34.13838316108108,-118.34890007975278,17.95,131.02,72.0
1102.0,34.13836971418378,-118.34888115536184,16.46,130.65,72.0
1103.0,34.1383465384,-118.34884889033698,13.72,130.95,72.0
1105.0,34.13830492084325,-118.34879095263733,16.48,130.95,72.0
1106.0,34.13827252142703,-118.34874585127507,21.57,130.96,72.0
1107.0,34.13823382555675,-118.34869197780733,27.32,130.95,72.0
1108.0,34.13818798198919,-118.34862795537188,31.42,130.87,72.0
1109.0,34.138117732454056,-118.3485303640396,32.89,131.01,72.0
1110.0,34.13805923556757,-118.34844893342057,38.44,130.96,72.0
1111.0,34.13801520981622,-118.34838750214033,39.79,130.89,72.0
1112.0,34.13793067312432,-118.34827507719098,38.84,132.26,72.0
1113.0,34.13783594348108,-118.34813765638584,45.24,129.79,72.0
1114.0,34.13782022568649,-118.34811664845398,46.43,132.11,72.0
1115.0,34.13772759394595,-118.34798869979755,46.63,131.18,72.0
1117.0,34.13758319014054,-118.3477716432709,49.39,128.79,72.0
2111.0,34.14135730337297,-118.35285513811247,34.56,311.89,72.0
2112.0,34.14130216203243,-118.35279459598664,32.84,137.74,72.0
2113.0,34.14124853096216,-118.35273583216964,31.21,137.8,72.0
2114.0,34.14120050436757,-118.35268309668685,27.41,137.74,72.0
2115.0,34.14111409494054,-118.35258832211613,27.16,137.77,72.0
2116.0,34.14105293997838,-118.35251972451674,28.27,137.13,72.0
2117.0,34.1410274576,-118.35249009045997,28.27,136.09,72.0
2118.0,34.14097683883243,-118.35243133991393,25.98,136.15,72.0
2119.0,34.140934328843244,-118.35238287436296,25.88,136.66,72.0
2120.0,34.14090231935135,-118.3523453872148,28.56,135.89,72.0
2121.0,34.14084321835676,-118.352268770637,27.16,132.98,72.0
2122.0,34.14078713515676,-118.35219831842075,27.43,133.88,72.0
2123.0,34.14073954516757,-118.35213854269294,27.42,133.89,72.0
2124.0,34.1407062286054,-118.35209670266944,27.44,133.89,72.0
2125.0,34.140639186335136,-118.35201194435683,23.04,133.7,72.0
2126.0,34.14060759971892,-118.35197131530855,22.97,133.21,72.0
2127.0,34.140586917254055,-118.35194402357646,17.83,132.48,72.0
2128.0,34.14055156869189,-118.35189580022055,17.75,131.53,72.0
2129.0,34.14052800572973,-118.35186364799885,17.75,131.52,72.0
2130.0,34.14050334988108,-118.35182926625565,13.39,130.91,72.0
2131.0,34.140466419654054,-118.35177169682517,10.36,127.78,72.0
2132.0,34.14045312927568,-118.35175487919936,7.71,133.68,72.0
2133.0,34.14043818583784,-118.35173611074222,10.99,133.89,72.0
2134.0,34.140428953967564,-118.35172451855746,9.65,133.9,72.0
2135.0,34.14040896348108,-118.3516995890565,7.77,134.09,72.0
2136.0,34.14039630467027,-118.35168351128678,10.86,133.57,72.0
2137.0,34.14037755260541,-118.35165976290139,13.92,133.65,72.0
2139.0,34.14032876812973,-118.35159560443859,15.65,132.57,72.0
2140.0,34.14030476581622,-118.35156443095029,15.65,132.93,72.0
2141.0,34.14026164348108,-118.35150432676619,21.93,130.92,72.0
2142.0,34.14023719083243,-118.35146846862854,21.73,129.49,72.0
2143.0,34.14020158415135,-118.35141731902563,29.57,130.07,72.0
2144.0,34.14015764627027,-118.35135607685658,29.78,130.92,72.0
2145.0,34.14006616233514,-118.35122800544376,32.94,130.8,72.0
2146.0,34.14005537076757,-118.35121296280903,32.92,130.92,72.0
2147.0,34.1399960144,-118.35113023163576,32.92,130.92,72.0
2148.0,34.139897802897295,-118.35099162307961,30.37,130.57,72.0
2149.0,34.13988840627027,-118.3509781032877,28.4,130.02,72.0
2150.0,34.1398422222054,-118.35091412730061,27.34,131.1,72.0
2151.0,34.13978675135135,-118.35083831361597,21.95,131.48,72.0
2152.0,34.13976856495135,-118.35081345378757,21.95,131.47,72.0
2153.0,34.13973219215135,-118.35076374076623,21.93,131.48,72.0
2154.0,34.13969581935135,-118.35071402442713,21.96,131.48,72.0
2155.0,34.13964981102703,-118.35065156796513,21.38,131.67,72.0
2156.0,34.13962100330811,-118.35061331773669,21.38,132.3,72.0
2157.0,34.139584921578376,-118.35056558208859,21.4,132.4,72.0
2158.0,34.13954795565405,-118.35051565673187,18.61,131.82,72.0
2159.0,34.139523450832435,-118.35048232671235,16.57,131.62,72.0
2160.0,34.13949098002162,-118.35043743105,21.53,131.15,72.0
2161.0,34.13944868147027,-118.35037926774399,19.11,131.3,72.0
2162.0,34.1394294928,-118.35035241727138,16.46,130.81,72.0
2163.0,34.13939696981622,-118.35030744861874,16.47,131.15,72.0
2164.0,34.13937339312432,-118.35027224075819,18.3,128.98,72.0
2165.0,34.139341990486486,-118.35022890775153,21.95,131.2,72.0
2166.0,34.1392923025946,-118.35016020398444,27.33,131.15,72.0
2167.0,34.13922454637838,-118.35006651763257,27.42,131.15,72.0
2168.0,34.13921551221622,-118.35005402634016,27.52,131.15,72.0
2169.0,34.13916130724324,-118.34997907858576,32.95,131.15,72.0
2170.0,34.1391077915027,-118.3499006571572,34.62,129.51,72.0
2171.0,34.139054237318916,-118.34982619047514,36.98,130.99,72.0
2172.0,34.13895318376216,-118.34968681220322,38.37,131.22,72.0
2173.0,34.13888533418378,-118.34959322538354,43.92,131.22,72.0
2174.0,34.13886362198919,-118.34956327614144,43.89,131.22,72.0
2175.0,34.13877591922162,-118.34944231132845,46.9,131.22,72.0
2177.0,34.13862297552433,-118.3492313561263,49.38,131.22,72.0
2178.0,34.13854847801081,-118.3491310077518,50.61,131.89,72.0
2179.0,34.13843290938378,-118.34897291078885,48.96,131.45,72.0
2180.0,34.13837176815135,-118.34888779416028,44.0,130.95,72.0
2181.0,34.13829977219459,-118.34878756854218,43.89,130.96,72.0
2182.0,34.1382439224,-118.34870982061491,39.0,130.96,72.0
2183.0,34.138155783027024,-118.34858711730597,38.4,130.95,72.0
2184.0,34.13808130748108,-118.3484834412379,35.76,130.96,72.0
2185.0,34.138052288324324,-118.34844312405723,33.93,131.01,72.0
2186.0,34.13798559478919,-118.3483518530203,35.43,131.44,72.0
2187.0,34.13793526434595,-118.34828356397078,22.6,131.68,72.0
2188.0,34.137891068345944,-118.34821941546119,24.15,129.77,72.0
2189.0,34.137850263589186,-118.3481633589203,18.3,131.33,72.0
2190.0,34.137841284345946,-118.34815079463762,18.3,130.81,72.0
2191.0,34.13780234134054,-118.3480962974347,17.93,130.81,72.0
2192.0,34.137763099027026,-118.34803834646408,15.09,129.29,72.0
2193.0,34.137739319135136,-118.34800290967945,15.09,129.03,72.0
2194.0,34.1377250512,-118.34798164628157,15.09,129.03,72.0
2195.0,34.137701894637836,-118.3479471351465,13.53,129.03,72.0
2196.0,34.137690729621625,-118.34793020139978,14.65,128.54,72.0
2197.0,34.13766337176216,-118.34788866329065,14.58,128.51,72.0
2198.0,34.13762565344865,-118.34783192993073,12.6,128.77,72.0
2199.0,34.13761757212973,-118.34782019508313,12.62,129.76,72.0
2200.0,34.13760343050811,-118.34779965827039,12.61,129.76,72.0
2201.0,34.137577813578375,-118.34776201850617,16.46,129.43,72.0
2202.0,34.137554731156754,-118.34772696989715,16.46,128.51,72.0
